STATE,STATENAME,ST_CASE,VEH_NO,PER_NO,NMCC,NMCCNAME
48,Texas,480310,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,480311,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480320,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480326,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480329,0,1,0,None Noted
48,Texas,480329,0,2,0,None Noted
48,Texas,480329,0,3,0,None Noted
48,Texas,480330,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480331,0,1,0,None Noted
48,Texas,480332,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480332,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,480333,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480334,0,1,0,None Noted
48,Texas,480340,0,1,0,None Noted
48,Texas,480343,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480347,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480347,0,1,9,Wrong-Way Riding or Walking
48,Texas,480358,0,1,0,None Noted
48,Texas,480362,0,1,21,Other (Specify:)
48,Texas,480366,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480371,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480377,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480377,0,1,9,Wrong-Way Riding or Walking
48,Texas,480377,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480379,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480379,0,1,9,Wrong-Way Riding or Walking
48,Texas,480388,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480388,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,480393,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480395,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480395,0,1,9,Wrong-Way Riding or Walking
48,Texas,480404,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480406,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480409,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480410,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480413,0,1,0,None Noted
48,Texas,480421,0,1,0,None Noted
48,Texas,480426,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480429,0,1,0,None Noted
48,Texas,480437,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480441,0,1,0,None Noted
48,Texas,480447,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480449,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480454,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480454,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,480454,0,1,6,"Inattentive (Talking, Eating, Etc.)"
48,Texas,480458,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480462,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480462,0,1,9,Wrong-Way Riding or Walking
48,Texas,480470,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480475,0,1,9,Wrong-Way Riding or Walking
48,Texas,480477,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480478,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480482,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480485,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480489,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480499,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480499,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,480501,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480507,0,1,0,None Noted
48,Texas,480518,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480521,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480521,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480523,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480531,0,1,0,None Noted
48,Texas,480535,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480535,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,480537,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480540,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480540,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480543,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480543,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,480546,0,1,7,Improper Turn/Merge
48,Texas,480552,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480556,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480556,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,480559,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480559,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,480563,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480564,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480564,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480564,0,2,0,None Noted
48,Texas,480566,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480567,0,1,0,None Noted
48,Texas,480571,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480571,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,480572,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480572,0,1,9,Wrong-Way Riding or Walking
48,Texas,480576,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480576,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,480577,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480578,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480584,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480588,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480590,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480590,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,480596,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480597,0,1,14,Operating Without Required Equipment
48,Texas,480597,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480605,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480606,0,1,0,None Noted
48,Texas,480610,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480613,0,1,0,None Noted
48,Texas,480615,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480615,0,1,17,Making Improper Entry to or Exit From Trafficway
48,Texas,480622,0,1,0,None Noted
48,Texas,480637,0,1,0,None Noted
48,Texas,480638,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480649,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480655,0,1,0,None Noted
48,Texas,480655,0,2,0,None Noted
48,Texas,480659,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480659,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,480662,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480667,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480668,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480669,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480674,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480675,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480678,0,1,0,None Noted
48,Texas,480685,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480691,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480703,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480706,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480708,0,1,0,None Noted
48,Texas,480711,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480719,0,1,0,None Noted
48,Texas,480725,0,1,9,Wrong-Way Riding or Walking
48,Texas,480725,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480726,0,1,0,None Noted
48,Texas,480729,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480731,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480735,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480736,0,1,9,Wrong-Way Riding or Walking
48,Texas,480736,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480737,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480738,0,1,0,None Noted
48,Texas,480740,0,1,0,None Noted
48,Texas,480744,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480744,0,1,9,Wrong-Way Riding or Walking
48,Texas,480749,0,1,9,Wrong-Way Riding or Walking
48,Texas,480749,0,2,9,Wrong-Way Riding or Walking
48,Texas,480753,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480753,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,480755,0,1,0,None Noted
48,Texas,480756,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480756,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,480757,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480766,0,1,0,None Noted
48,Texas,480766,0,2,5,Entering/Exiting Parked or Stopped Vehicle
48,Texas,480786,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480793,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480793,0,1,9,Wrong-Way Riding or Walking
48,Texas,480796,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480798,0,1,21,Other (Specify:)
48,Texas,480809,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480811,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480814,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480824,0,1,0,None Noted
48,Texas,480824,0,2,0,None Noted
48,Texas,480825,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480827,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480830,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,480831,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480836,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480857,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480861,0,1,0,None Noted
48,Texas,480870,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480877,0,1,0,None Noted
48,Texas,480878,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480878,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,480878,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480879,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480880,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480896,0,1,0,None Noted
48,Texas,480896,0,2,0,None Noted
48,Texas,480896,0,3,0,None Noted
48,Texas,480898,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480900,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480901,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480904,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480904,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480906,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480908,0,1,0,None Noted
48,Texas,480909,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480909,0,1,9,Wrong-Way Riding or Walking
48,Texas,480910,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480918,0,1,0,None Noted
48,Texas,480918,0,2,0,None Noted
48,Texas,480922,0,1,7,Improper Turn/Merge
48,Texas,480926,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480929,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480932,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480935,0,1,0,None Noted
48,Texas,480937,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,480949,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480950,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480952,0,1,0,None Noted
48,Texas,480953,0,1,0,None Noted
48,Texas,480958,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480963,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480972,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480975,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480983,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480983,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,480990,0,1,0,None Noted
48,Texas,480992,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480992,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,480994,0,1,2,Failure to Yield Right-Of-Way
48,Texas,480996,0,1,0,None Noted
48,Texas,480996,0,2,0,None Noted
48,Texas,480997,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481014,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481027,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481028,0,1,0,None Noted
48,Texas,481030,0,1,17,Making Improper Entry to or Exit From Trafficway
48,Texas,481031,0,1,0,None Noted
48,Texas,481032,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481037,0,1,0,None Noted
48,Texas,481039,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481043,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481043,0,1,9,Wrong-Way Riding or Walking
48,Texas,481052,0,1,0,None Noted
48,Texas,481059,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481062,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481083,0,1,0,None Noted
48,Texas,481091,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481097,0,1,9,Wrong-Way Riding or Walking
48,Texas,481097,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,481099,0,1,0,None Noted
48,Texas,481100,0,1,0,None Noted
48,Texas,481101,0,1,0,None Noted
48,Texas,481108,0,1,1,Dart-Out - Visual Obstruction Noted
48,Texas,481108,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481113,0,1,13,Failing to Have Lights on When Required
48,Texas,481115,0,1,0,None Noted
48,Texas,481117,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481119,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481123,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481123,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,481130,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481137,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481153,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481153,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,481159,0,1,9,Wrong-Way Riding or Walking
48,Texas,481164,0,1,0,None Noted
48,Texas,481167,0,1,17,Making Improper Entry to or Exit From Trafficway
48,Texas,481171,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481171,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481171,0,2,2,Failure to Yield Right-Of-Way
48,Texas,481171,0,2,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481172,0,1,0,None Noted
48,Texas,481174,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481180,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481184,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481195,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481202,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,481205,0,1,99,Reported as Unknown
48,Texas,481209,0,1,0,None Noted
48,Texas,481213,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481222,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481231,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481231,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481233,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481242,0,1,9,Wrong-Way Riding or Walking
48,Texas,481252,0,1,0,None Noted
48,Texas,481253,0,1,0,None Noted
48,Texas,481254,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481254,0,1,9,Wrong-Way Riding or Walking
48,Texas,481256,0,1,0,None Noted
48,Texas,481270,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481275,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481275,0,1,21,Other (Specify:)
48,Texas,481276,0,1,0,None Noted
48,Texas,481279,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481279,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,481286,0,1,17,Making Improper Entry to or Exit From Trafficway
48,Texas,481296,0,1,0,None Noted
48,Texas,481296,0,2,0,None Noted
48,Texas,481297,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481297,0,1,6,"Inattentive (Talking, Eating, Etc.)"
48,Texas,481299,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481301,0,1,0,None Noted
48,Texas,481317,0,1,0,None Noted
48,Texas,481339,0,1,0,None Noted
48,Texas,481339,0,2,0,None Noted
48,Texas,481340,0,1,99,Reported as Unknown
48,Texas,481347,0,1,0,None Noted
48,Texas,481351,0,1,0,None Noted
48,Texas,481352,0,1,9,Wrong-Way Riding or Walking
48,Texas,481357,0,1,0,None Noted
48,Texas,481362,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
48,Texas,481363,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481363,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,481363,0,2,2,Failure to Yield Right-Of-Way
48,Texas,481363,0,2,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,481364,0,1,14,Operating Without Required Equipment
48,Texas,481366,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481375,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481377,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481387,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481387,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481389,0,1,0,None Noted
48,Texas,481393,0,1,0,None Noted
48,Texas,481394,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481394,0,2,0,None Noted
48,Texas,481397,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481402,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481402,0,1,9,Wrong-Way Riding or Walking
48,Texas,481406,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481415,0,1,0,None Noted
48,Texas,481415,0,2,0,None Noted
48,Texas,481423,0,1,0,None Noted
48,Texas,481425,0,1,0,None Noted
48,Texas,481425,0,2,0,None Noted
48,Texas,481425,0,3,0,None Noted
48,Texas,481425,0,4,0,None Noted
48,Texas,481433,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481440,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481444,0,1,9,Wrong-Way Riding or Walking
48,Texas,481444,0,2,2,Failure to Yield Right-Of-Way
48,Texas,481444,0,2,9,Wrong-Way Riding or Walking
48,Texas,481445,0,1,0,None Noted
48,Texas,481446,0,1,0,None Noted
48,Texas,481447,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481447,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481448,0,1,0,None Noted
48,Texas,481449,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481454,0,1,9,Wrong-Way Riding or Walking
48,Texas,481456,0,1,0,None Noted
48,Texas,481460,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481465,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481477,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481486,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481486,0,1,9,Wrong-Way Riding or Walking
48,Texas,481490,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481495,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481495,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,481501,0,1,15,Improper or Erratic Lane Changing
48,Texas,481513,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481515,0,1,9,Wrong-Way Riding or Walking
48,Texas,481527,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481543,0,1,0,None Noted
48,Texas,481547,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481554,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481559,0,1,21,Other (Specify:)
48,Texas,481560,0,1,0,None Noted
48,Texas,481561,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481561,0,1,9,Wrong-Way Riding or Walking
48,Texas,481572,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481574,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481579,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481586,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481586,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481587,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481596,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481596,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481597,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481597,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481600,0,1,0,None Noted
48,Texas,481604,0,1,0,None Noted
48,Texas,481607,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481607,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,481608,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481631,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481633,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481633,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,481639,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481640,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481643,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481647,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481647,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481648,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481648,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481652,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481654,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481655,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481657,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481657,0,1,9,Wrong-Way Riding or Walking
48,Texas,481658,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481659,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481659,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481659,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,481664,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481668,0,1,0,None Noted
48,Texas,481674,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481676,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481676,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,481680,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481681,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481681,0,1,9,Wrong-Way Riding or Walking
48,Texas,481682,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481683,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481683,0,1,11,"Dash - Run, No Visual Obstruction Noted"
48,Texas,481684,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481688,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481688,0,1,9,Wrong-Way Riding or Walking
48,Texas,481688,0,2,2,Failure to Yield Right-Of-Way
48,Texas,481688,0,2,9,Wrong-Way Riding or Walking
48,Texas,481688,0,3,0,None Noted
48,Texas,481688,0,4,2,Failure to Yield Right-Of-Way
48,Texas,481688,0,4,9,Wrong-Way Riding or Walking
48,Texas,481688,0,5,0,None Noted
48,Texas,481692,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
48,Texas,481692,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,481697,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481699,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481699,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,481700,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481705,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481707,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481709,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481712,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481715,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481720,0,1,0,None Noted
48,Texas,481722,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481723,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481725,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481729,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481731,0,1,1,Dart-Out - Visual Obstruction Noted
48,Texas,481731,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481740,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481742,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481751,0,1,0,None Noted
48,Texas,481761,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481762,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481762,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,481767,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481772,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481773,0,1,0,None Noted
48,Texas,481775,0,1,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
48,Texas,481775,0,2,4,"In Roadway Improperly (Standing, Lying, Working, Playing, etc.)"
48,Texas,481778,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481778,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,481783,0,1,0,None Noted
48,Texas,481784,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481788,0,1,0,None Noted
48,Texas,481799,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481800,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481811,0,1,0,None Noted
48,Texas,481817,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481821,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481821,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,481825,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481826,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481831,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481840,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481840,0,1,9,Wrong-Way Riding or Walking
48,Texas,481840,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,481848,0,1,0,None Noted
48,Texas,481865,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481867,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481877,0,1,0,None Noted
48,Texas,481888,0,1,19,"Not Visible (Dark clothing, No Lighting, etc.)"
48,Texas,481891,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481891,0,1,12,Improper Crossing of Roadway or Intersection (Jaywalking)
48,Texas,481897,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481907,0,1,7,Improper Turn/Merge
48,Texas,481918,0,1,0,None Noted
48,Texas,481922,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481929,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481929,0,1,3,"Failure to Obey Traffic Signs, Signals or Officer"
48,Texas,481935,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481938,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481938,0,2,2,Failure to Yield Right-Of-Way
48,Texas,481942,0,1,2,Failure to Yield Right-Of-Way
48,Texas,481946,0,1,0,None Noted
