STATE,STATENAME,ST_CASE,CRASHRF,CRASHRFNAME
45,South Carolina,450542,0,None
45,South Carolina,450543,0,None
45,South Carolina,450544,0,None
45,South Carolina,450545,0,None
45,South Carolina,450546,0,None
45,South Carolina,450547,0,None
45,South Carolina,450548,0,None
45,South Carolina,450549,0,None
45,South Carolina,450550,0,None
45,South Carolina,450551,0,None
45,South Carolina,450552,0,None
45,South Carolina,450553,0,None
45,South Carolina,450554,0,None
45,South Carolina,450555,0,None
45,South Carolina,450556,0,None
45,South Carolina,450557,0,None
45,South Carolina,450558,0,None
45,South Carolina,450559,0,None
45,South Carolina,450560,0,None
45,South Carolina,450561,0,None
45,South Carolina,450562,0,None
45,South Carolina,450563,0,None
45,South Carolina,450564,0,None
45,South Carolina,450565,0,None
45,South Carolina,450566,0,None
45,South Carolina,450567,0,None
45,South Carolina,450568,23,Indication of a Stalled/Disabled Vehicle
45,South Carolina,450569,0,None
45,South Carolina,450570,0,None
45,South Carolina,450571,0,None
45,South Carolina,450572,0,None
45,South Carolina,450573,0,None
45,South Carolina,450574,0,None
45,South Carolina,450575,0,None
45,South Carolina,450576,0,None
45,South Carolina,450577,0,None
45,South Carolina,450578,0,None
45,South Carolina,450579,0,None
45,South Carolina,450580,0,None
45,South Carolina,450581,0,None
45,South Carolina,450582,0,None
45,South Carolina,450583,0,None
45,South Carolina,450584,0,None
45,South Carolina,450585,0,None
45,South Carolina,450586,0,None
45,South Carolina,450587,0,None
45,South Carolina,450588,0,None
45,South Carolina,450589,0,None
45,South Carolina,450590,0,None
45,South Carolina,450591,0,None
45,South Carolina,450592,0,None
45,South Carolina,450593,0,None
45,South Carolina,450594,0,None
45,South Carolina,450595,0,None
45,South Carolina,450596,0,None
45,South Carolina,450597,0,None
45,South Carolina,450598,0,None
45,South Carolina,450599,0,None
45,South Carolina,450600,0,None
45,South Carolina,450601,0,None
45,South Carolina,450602,0,None
45,South Carolina,450603,0,None
45,South Carolina,450604,0,None
45,South Carolina,450605,0,None
45,South Carolina,450606,0,None
45,South Carolina,450607,0,None
45,South Carolina,450608,0,None
45,South Carolina,450609,0,None
45,South Carolina,450610,0,None
45,South Carolina,450611,0,None
45,South Carolina,450612,0,None
45,South Carolina,450613,0,None
45,South Carolina,450614,0,None
45,South Carolina,450615,0,None
45,South Carolina,450616,0,None
45,South Carolina,450617,0,None
45,South Carolina,450618,0,None
45,South Carolina,450619,0,None
45,South Carolina,450620,0,None
45,South Carolina,450621,0,None
45,South Carolina,450622,0,None
45,South Carolina,450623,0,None
45,South Carolina,450624,0,None
45,South Carolina,450625,0,None
45,South Carolina,450626,0,None
45,South Carolina,450627,0,None
45,South Carolina,450628,0,None
45,South Carolina,450629,0,None
45,South Carolina,450630,0,None
45,South Carolina,450631,0,None
45,South Carolina,450632,0,None
45,South Carolina,450633,0,None
45,South Carolina,450634,0,None
45,South Carolina,450635,0,None
45,South Carolina,450636,0,None
45,South Carolina,450637,23,Indication of a Stalled/Disabled Vehicle
45,South Carolina,450638,0,None
45,South Carolina,450639,0,None
45,South Carolina,450640,0,None
45,South Carolina,450641,0,None
45,South Carolina,450642,0,None
45,South Carolina,450643,0,None
45,South Carolina,450644,0,None
45,South Carolina,450645,0,None
45,South Carolina,450646,0,None
45,South Carolina,450647,0,None
45,South Carolina,450648,0,None
45,South Carolina,450649,0,None
45,South Carolina,450650,0,None
45,South Carolina,450651,0,None
45,South Carolina,450652,0,None
45,South Carolina,450653,0,None
45,South Carolina,450654,0,None
45,South Carolina,450655,0,None
45,South Carolina,450656,0,None
45,South Carolina,450657,0,None
45,South Carolina,450658,0,None
45,South Carolina,450659,0,None
45,South Carolina,450660,0,None
45,South Carolina,450661,0,None
45,South Carolina,450662,0,None
45,South Carolina,450663,0,None
45,South Carolina,450664,0,None
45,South Carolina,450665,0,None
45,South Carolina,450666,0,None
45,South Carolina,450667,0,None
45,South Carolina,450668,0,None
45,South Carolina,450669,0,None
45,South Carolina,450670,0,None
45,South Carolina,450671,0,None
45,South Carolina,450672,0,None
45,South Carolina,450673,0,None
45,South Carolina,450674,0,None
45,South Carolina,450675,0,None
45,South Carolina,450676,23,Indication of a Stalled/Disabled Vehicle
45,South Carolina,450677,0,None
45,South Carolina,450678,0,None
45,South Carolina,450679,0,None
45,South Carolina,450680,0,None
45,South Carolina,450681,0,None
45,South Carolina,450682,0,None
45,South Carolina,450683,0,None
45,South Carolina,450684,0,None
45,South Carolina,450685,0,None
45,South Carolina,450686,0,None
45,South Carolina,450687,0,None
45,South Carolina,450688,0,None
45,South Carolina,450689,0,None
45,South Carolina,450690,0,None
45,South Carolina,450691,0,None
45,South Carolina,450692,0,None
45,South Carolina,450693,0,None
45,South Carolina,450694,0,None
45,South Carolina,450695,0,None
45,South Carolina,450696,20,Police Pursuit Involved
45,South Carolina,450697,0,None
45,South Carolina,450698,0,None
45,South Carolina,450699,0,None
45,South Carolina,450700,0,None
45,South Carolina,450701,0,None
45,South Carolina,450702,0,None
45,South Carolina,450703,0,None
45,South Carolina,450704,0,None
45,South Carolina,450705,0,None
45,South Carolina,450706,0,None
45,South Carolina,450707,0,None
45,South Carolina,450708,0,None
45,South Carolina,450709,0,None
45,South Carolina,450710,0,None
45,South Carolina,450711,0,None
45,South Carolina,450712,0,None
45,South Carolina,450713,0,None
45,South Carolina,450714,0,None
45,South Carolina,450715,0,None
45,South Carolina,450716,0,None
45,South Carolina,450717,0,None
45,South Carolina,450718,0,None
45,South Carolina,450719,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
45,South Carolina,450720,0,None
45,South Carolina,450721,0,None
45,South Carolina,450722,0,None
45,South Carolina,450723,0,None
45,South Carolina,450724,0,None
45,South Carolina,450725,0,None
45,South Carolina,450726,0,None
45,South Carolina,450727,0,None
45,South Carolina,450728,0,None
45,South Carolina,450729,0,None
45,South Carolina,450730,0,None
45,South Carolina,450731,0,None
45,South Carolina,450732,0,None
45,South Carolina,450733,0,None
45,South Carolina,450734,0,None
45,South Carolina,450735,0,None
45,South Carolina,450736,0,None
45,South Carolina,450737,0,None
45,South Carolina,450738,0,None
45,South Carolina,450739,0,None
45,South Carolina,450740,0,None
45,South Carolina,450741,0,None
45,South Carolina,450742,0,None
45,South Carolina,450743,0,None
45,South Carolina,450744,0,None
45,South Carolina,450745,0,None
45,South Carolina,450746,23,Indication of a Stalled/Disabled Vehicle
45,South Carolina,450747,0,None
45,South Carolina,450748,0,None
45,South Carolina,450749,0,None
45,South Carolina,450750,0,None
45,South Carolina,450751,23,Indication of a Stalled/Disabled Vehicle
45,South Carolina,450751,15,"Non-occupant struck by falling cargo, or something that came loose from, or something that was set in motion by a vehicle"
45,South Carolina,450752,0,None
45,South Carolina,450753,0,None
45,South Carolina,450754,0,None
45,South Carolina,450755,0,None
45,South Carolina,450756,0,None
45,South Carolina,450757,0,None
45,South Carolina,450758,0,None
45,South Carolina,450759,0,None
45,South Carolina,450760,0,None
45,South Carolina,450761,0,None
45,South Carolina,450762,0,None
45,South Carolina,450763,0,None
45,South Carolina,450764,0,None
45,South Carolina,450765,0,None
45,South Carolina,450766,0,None
45,South Carolina,450767,0,None
45,South Carolina,450768,0,None
45,South Carolina,450769,0,None
45,South Carolina,450770,0,None
45,South Carolina,450771,0,None
45,South Carolina,450772,0,None
45,South Carolina,450773,0,None
45,South Carolina,450774,0,None
45,South Carolina,450775,0,None
45,South Carolina,450776,0,None
45,South Carolina,450777,0,None
45,South Carolina,450778,0,None
45,South Carolina,450779,0,None
45,South Carolina,450780,0,None
45,South Carolina,450781,0,None
45,South Carolina,450782,0,None
45,South Carolina,450783,0,None
45,South Carolina,450784,0,None
45,South Carolina,450785,0,None
45,South Carolina,450786,0,None
45,South Carolina,450787,0,None
45,South Carolina,450788,0,None
45,South Carolina,450789,0,None
45,South Carolina,450790,0,None
45,South Carolina,450791,0,None
45,South Carolina,450792,0,None
45,South Carolina,450793,0,None
45,South Carolina,450794,20,Police Pursuit Involved
45,South Carolina,450795,0,None
45,South Carolina,450796,0,None
45,South Carolina,450797,0,None
45,South Carolina,450798,0,None
45,South Carolina,450799,0,None
45,South Carolina,450800,0,None
45,South Carolina,450801,0,None
45,South Carolina,450802,0,None
45,South Carolina,450803,0,None
45,South Carolina,450804,0,None
45,South Carolina,450805,23,Indication of a Stalled/Disabled Vehicle
45,South Carolina,450806,0,None
45,South Carolina,450807,0,None
45,South Carolina,450808,0,None
45,South Carolina,450809,0,None
45,South Carolina,450810,0,None
45,South Carolina,450811,0,None
45,South Carolina,450812,0,None
45,South Carolina,450813,0,None
45,South Carolina,450814,0,None
45,South Carolina,450815,0,None
45,South Carolina,450816,0,None
45,South Carolina,450817,0,None
45,South Carolina,450818,0,None
45,South Carolina,450819,0,None
45,South Carolina,450820,0,None
45,South Carolina,450821,0,None
45,South Carolina,450822,0,None
45,South Carolina,450823,0,None
45,South Carolina,450824,0,None
45,South Carolina,450825,0,None
45,South Carolina,450826,0,None
45,South Carolina,450827,0,None
45,South Carolina,450828,0,None
45,South Carolina,450829,0,None
45,South Carolina,450830,0,None
45,South Carolina,450831,0,None
45,South Carolina,450832,0,None
45,South Carolina,450833,0,None
45,South Carolina,450834,0,None
45,South Carolina,450835,0,None
45,South Carolina,450836,0,None
45,South Carolina,450837,0,None
45,South Carolina,450838,0,None
45,South Carolina,450839,0,None
45,South Carolina,450840,0,None
45,South Carolina,450841,0,None
45,South Carolina,450842,0,None
45,South Carolina,450843,0,None
45,South Carolina,450844,0,None
45,South Carolina,450845,0,None
45,South Carolina,450846,0,None
45,South Carolina,450847,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
45,South Carolina,450848,0,None
45,South Carolina,450849,0,None
45,South Carolina,450850,0,None
45,South Carolina,450851,0,None
45,South Carolina,450852,0,None
45,South Carolina,450853,0,None
45,South Carolina,450854,0,None
45,South Carolina,450855,0,None
45,South Carolina,450856,0,None
45,South Carolina,450857,0,None
45,South Carolina,450858,0,None
45,South Carolina,450859,0,None
45,South Carolina,450860,0,None
45,South Carolina,450861,0,None
45,South Carolina,450862,0,None
45,South Carolina,450863,0,None
45,South Carolina,450864,0,None
45,South Carolina,450865,20,Police Pursuit Involved
45,South Carolina,450866,0,None
45,South Carolina,450867,0,None
45,South Carolina,450868,0,None
45,South Carolina,450869,0,None
45,South Carolina,450870,0,None
45,South Carolina,450871,0,None
45,South Carolina,450872,0,None
45,South Carolina,450873,0,None
45,South Carolina,450874,0,None
45,South Carolina,450875,0,None
45,South Carolina,450876,0,None
45,South Carolina,450877,0,None
45,South Carolina,450878,0,None
45,South Carolina,450879,0,None
45,South Carolina,450880,0,None
45,South Carolina,450881,0,None
45,South Carolina,450882,0,None
45,South Carolina,450883,0,None
45,South Carolina,450884,0,None
45,South Carolina,450885,0,None
45,South Carolina,450886,0,None
45,South Carolina,450887,0,None
45,South Carolina,450888,0,None
45,South Carolina,450889,0,None
45,South Carolina,450890,0,None
45,South Carolina,450891,0,None
45,South Carolina,450892,0,None
45,South Carolina,450893,0,None
45,South Carolina,450894,0,None
45,South Carolina,450895,0,None
45,South Carolina,450896,0,None
45,South Carolina,450897,0,None
45,South Carolina,450898,0,None
45,South Carolina,450899,0,None
45,South Carolina,450900,0,None
45,South Carolina,450901,0,None
45,South Carolina,450902,0,None
45,South Carolina,450903,0,None
45,South Carolina,450904,0,None
45,South Carolina,450905,0,None
45,South Carolina,450906,0,None
45,South Carolina,450907,0,None
45,South Carolina,450908,0,None
45,South Carolina,450909,0,None
45,South Carolina,450910,0,None
45,South Carolina,450911,0,None
45,South Carolina,450912,0,None
45,South Carolina,450913,0,None
45,South Carolina,450914,0,None
45,South Carolina,450915,0,None
45,South Carolina,450916,0,None
45,South Carolina,450917,0,None
45,South Carolina,450918,0,None
45,South Carolina,450919,0,None
45,South Carolina,450920,0,None
45,South Carolina,450921,23,Indication of a Stalled/Disabled Vehicle
45,South Carolina,450922,0,None
45,South Carolina,450923,0,None
45,South Carolina,450924,15,"Non-occupant struck by falling cargo, or something that came loose from, or something that was set in motion by a vehicle"
45,South Carolina,450925,0,None
45,South Carolina,450926,0,None
45,South Carolina,450927,0,None
45,South Carolina,450928,0,None
45,South Carolina,450929,0,None
45,South Carolina,450930,0,None
45,South Carolina,450931,0,None
45,South Carolina,450932,0,None
45,South Carolina,450933,23,Indication of a Stalled/Disabled Vehicle
45,South Carolina,450933,19,Recent/Previous Crash scene Nearby
45,South Carolina,450934,0,None
45,South Carolina,450935,0,None
45,South Carolina,450936,0,None
45,South Carolina,450937,0,None
45,South Carolina,450938,0,None
45,South Carolina,450939,0,None
45,South Carolina,450940,0,None
45,South Carolina,450941,0,None
45,South Carolina,450942,0,None
45,South Carolina,450943,0,None
45,South Carolina,450944,0,None
45,South Carolina,450945,0,None
45,South Carolina,450946,0,None
45,South Carolina,450947,20,Police Pursuit Involved
45,South Carolina,450948,0,None
45,South Carolina,450949,0,None
45,South Carolina,450950,0,None
45,South Carolina,450951,0,None
45,South Carolina,450952,20,Police Pursuit Involved
45,South Carolina,450953,0,None
45,South Carolina,450954,0,None
45,South Carolina,450955,0,None
45,South Carolina,450956,0,None
45,South Carolina,450957,0,None
45,South Carolina,450958,0,None
45,South Carolina,450959,23,Indication of a Stalled/Disabled Vehicle
45,South Carolina,450960,0,None
45,South Carolina,450961,0,None
45,South Carolina,450962,0,None
45,South Carolina,450963,0,None
45,South Carolina,450964,0,None
45,South Carolina,450965,0,None
45,South Carolina,450966,0,None
45,South Carolina,450967,0,None
45,South Carolina,450968,0,None
45,South Carolina,450969,0,None
45,South Carolina,450970,23,Indication of a Stalled/Disabled Vehicle
45,South Carolina,450970,15,"Non-occupant struck by falling cargo, or something that came loose from, or something that was set in motion by a vehicle"
45,South Carolina,450971,0,None
46,South Dakota,460001,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
46,South Dakota,460002,0,None
46,South Dakota,460003,0,None
46,South Dakota,460004,0,None
46,South Dakota,460005,18,Date of Crash and Date of EMS Notification were not the same day
46,South Dakota,460006,0,None
46,South Dakota,460007,0,None
46,South Dakota,460008,0,None
46,South Dakota,460009,0,None
46,South Dakota,460010,0,None
46,South Dakota,460011,0,None
46,South Dakota,460012,0,None
46,South Dakota,460013,0,None
46,South Dakota,460014,0,None
46,South Dakota,460015,0,None
46,South Dakota,460016,0,None
46,South Dakota,460017,0,None
46,South Dakota,460018,0,None
46,South Dakota,460019,0,None
46,South Dakota,460020,0,None
46,South Dakota,460021,0,None
46,South Dakota,460022,0,None
46,South Dakota,460023,0,None
46,South Dakota,460024,0,None
46,South Dakota,460025,0,None
46,South Dakota,460026,20,Police Pursuit Involved
46,South Dakota,460027,0,None
46,South Dakota,460028,0,None
46,South Dakota,460029,0,None
46,South Dakota,460030,0,None
46,South Dakota,460031,0,None
46,South Dakota,460032,0,None
46,South Dakota,460033,0,None
46,South Dakota,460034,0,None
46,South Dakota,460035,0,None
46,South Dakota,460036,20,Police Pursuit Involved
46,South Dakota,460037,0,None
46,South Dakota,460038,0,None
46,South Dakota,460039,0,None
46,South Dakota,460040,0,None
46,South Dakota,460041,0,None
46,South Dakota,460042,0,None
46,South Dakota,460043,0,None
46,South Dakota,460044,0,None
46,South Dakota,460045,0,None
46,South Dakota,460046,0,None
46,South Dakota,460047,0,None
46,South Dakota,460048,0,None
46,South Dakota,460049,0,None
46,South Dakota,460050,0,None
46,South Dakota,460051,0,None
46,South Dakota,460052,0,None
46,South Dakota,460053,0,None
46,South Dakota,460054,0,None
46,South Dakota,460055,0,None
46,South Dakota,460056,0,None
46,South Dakota,460057,0,None
46,South Dakota,460058,0,None
46,South Dakota,460059,0,None
46,South Dakota,460060,0,None
46,South Dakota,460061,0,None
46,South Dakota,460062,0,None
46,South Dakota,460063,0,None
46,South Dakota,460064,0,None
46,South Dakota,460065,0,None
46,South Dakota,460066,0,None
46,South Dakota,460068,0,None
46,South Dakota,460069,0,None
46,South Dakota,460070,0,None
46,South Dakota,460071,0,None
46,South Dakota,460072,0,None
46,South Dakota,460073,0,None
46,South Dakota,460074,0,None
46,South Dakota,460075,0,None
46,South Dakota,460076,0,None
46,South Dakota,460077,0,None
46,South Dakota,460078,0,None
46,South Dakota,460079,0,None
46,South Dakota,460080,0,None
46,South Dakota,460081,0,None
46,South Dakota,460082,0,None
46,South Dakota,460083,0,None
46,South Dakota,460084,0,None
46,South Dakota,460085,0,None
46,South Dakota,460086,0,None
46,South Dakota,460087,0,None
46,South Dakota,460088,0,None
46,South Dakota,460089,0,None
46,South Dakota,460090,0,None
46,South Dakota,460091,0,None
46,South Dakota,460092,0,None
46,South Dakota,460093,0,None
46,South Dakota,460094,0,None
46,South Dakota,460095,0,None
46,South Dakota,460096,0,None
46,South Dakota,460097,0,None
46,South Dakota,460098,0,None
46,South Dakota,460099,0,None
46,South Dakota,460100,18,Date of Crash and Date of EMS Notification were not the same day
46,South Dakota,460101,0,None
46,South Dakota,460102,0,None
46,South Dakota,460103,0,None
46,South Dakota,460104,0,None
46,South Dakota,460105,0,None
46,South Dakota,460106,0,None
46,South Dakota,460107,0,None
46,South Dakota,460108,0,None
46,South Dakota,460109,0,None
46,South Dakota,460110,0,None
46,South Dakota,460111,0,None
46,South Dakota,460112,0,None
46,South Dakota,460113,0,None
46,South Dakota,460114,0,None
46,South Dakota,460115,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
46,South Dakota,460116,0,None
46,South Dakota,460117,0,None
46,South Dakota,460118,0,None
46,South Dakota,460119,0,None
46,South Dakota,460120,0,None
46,South Dakota,460121,20,Police Pursuit Involved
46,South Dakota,460122,0,None
46,South Dakota,460123,0,None
46,South Dakota,460124,0,None
46,South Dakota,460125,0,None
46,South Dakota,460126,0,None
46,South Dakota,460127,20,Police Pursuit Involved
46,South Dakota,460128,0,None
46,South Dakota,460129,0,None
46,South Dakota,460130,0,None
46,South Dakota,460131,0,None
46,South Dakota,460132,0,None
46,South Dakota,460133,0,None
47,Tennessee,470001,0,None
47,Tennessee,470002,0,None
47,Tennessee,470003,0,None
47,Tennessee,470004,0,None
47,Tennessee,470005,0,None
47,Tennessee,470006,0,None
47,Tennessee,470007,0,None
47,Tennessee,470008,0,None
47,Tennessee,470009,0,None
47,Tennessee,470010,0,None
47,Tennessee,470011,0,None
47,Tennessee,470012,0,None
47,Tennessee,470013,0,None
47,Tennessee,470014,0,None
47,Tennessee,470015,0,None
47,Tennessee,470016,0,None
47,Tennessee,470018,0,None
47,Tennessee,470019,20,Police Pursuit Involved
47,Tennessee,470020,0,None
47,Tennessee,470021,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
47,Tennessee,470022,0,None
47,Tennessee,470023,0,None
47,Tennessee,470024,0,None
47,Tennessee,470025,0,None
47,Tennessee,470026,0,None
47,Tennessee,470027,0,None
47,Tennessee,470028,0,None
47,Tennessee,470029,0,None
47,Tennessee,470030,0,None
47,Tennessee,470031,0,None
47,Tennessee,470032,0,None
47,Tennessee,470033,0,None
47,Tennessee,470034,0,None
47,Tennessee,470035,0,None
47,Tennessee,470036,0,None
47,Tennessee,470037,0,None
47,Tennessee,470038,0,None
47,Tennessee,470039,0,None
47,Tennessee,470040,0,None
47,Tennessee,470041,0,None
47,Tennessee,470042,0,None
47,Tennessee,470043,0,None
47,Tennessee,470044,0,None
47,Tennessee,470046,0,None
47,Tennessee,470047,0,None
47,Tennessee,470048,0,None
47,Tennessee,470049,23,Indication of a Stalled/Disabled Vehicle
47,Tennessee,470050,0,None
47,Tennessee,470051,0,None
47,Tennessee,470052,0,None
47,Tennessee,470053,0,None
47,Tennessee,470055,0,None
47,Tennessee,470056,0,None
47,Tennessee,470057,0,None
47,Tennessee,470058,0,None
47,Tennessee,470059,0,None
47,Tennessee,470060,0,None
47,Tennessee,470061,0,None
47,Tennessee,470062,0,None
47,Tennessee,470063,0,None
47,Tennessee,470064,0,None
47,Tennessee,470065,0,None
47,Tennessee,470066,0,None
47,Tennessee,470067,0,None
47,Tennessee,470068,0,None
47,Tennessee,470069,0,None
47,Tennessee,470070,0,None
47,Tennessee,470071,0,None
47,Tennessee,470072,0,None
47,Tennessee,470073,0,None
47,Tennessee,470074,0,None
47,Tennessee,470075,20,Police Pursuit Involved
47,Tennessee,470076,0,None
47,Tennessee,470077,0,None
47,Tennessee,470078,0,None
47,Tennessee,470079,0,None
47,Tennessee,470081,0,None
47,Tennessee,470082,0,None
47,Tennessee,470084,0,None
47,Tennessee,470085,22,Speed Limit is a Statutory Limit as Recorded or was determined as this state`s `basic rule`
47,Tennessee,470086,0,None
47,Tennessee,470087,0,None
47,Tennessee,470088,0,None
47,Tennessee,470089,0,None
47,Tennessee,470090,0,None
47,Tennessee,470091,0,None
47,Tennessee,470092,0,None
47,Tennessee,470093,0,None
47,Tennessee,470094,0,None
47,Tennessee,470095,0,None
47,Tennessee,470096,12,Distracted Driver of a Non-Contact Vehicle
47,Tennessee,470097,0,None
47,Tennessee,470098,0,None
47,Tennessee,470099,0,None
47,Tennessee,470100,0,None
47,Tennessee,470101,0,None
47,Tennessee,470102,0,None
47,Tennessee,470103,0,None
47,Tennessee,470104,0,None
47,Tennessee,470105,3,Other Maintenance or Construction-Created Condition
47,Tennessee,470106,0,None
47,Tennessee,470107,0,None
47,Tennessee,470108,0,None
47,Tennessee,470109,0,None
47,Tennessee,470110,0,None
47,Tennessee,470111,0,None
47,Tennessee,470112,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
47,Tennessee,470113,0,None
47,Tennessee,470114,0,None
47,Tennessee,470115,0,None
47,Tennessee,470116,0,None
47,Tennessee,470117,0,None
47,Tennessee,470118,0,None
47,Tennessee,470119,26,Prior Non-Recurring Incident
47,Tennessee,470120,0,None
47,Tennessee,470121,0,None
47,Tennessee,470122,0,None
47,Tennessee,470123,0,None
47,Tennessee,470124,0,None
47,Tennessee,470125,0,None
47,Tennessee,470126,0,None
47,Tennessee,470127,0,None
47,Tennessee,470128,0,None
47,Tennessee,470129,0,None
47,Tennessee,470130,0,None
47,Tennessee,470131,0,None
47,Tennessee,470132,0,None
47,Tennessee,470133,0,None
47,Tennessee,470134,0,None
47,Tennessee,470135,0,None
47,Tennessee,470136,0,None
47,Tennessee,470137,0,None
47,Tennessee,470138,0,None
47,Tennessee,470139,0,None
47,Tennessee,470140,20,Police Pursuit Involved
47,Tennessee,470140,13,Aggressive Driving / Road Rage by Non-contact Vehicle Driver
47,Tennessee,470142,0,None
47,Tennessee,470143,19,Recent/Previous Crash scene Nearby
47,Tennessee,470144,0,None
47,Tennessee,470145,0,None
47,Tennessee,470146,0,None
47,Tennessee,470147,23,Indication of a Stalled/Disabled Vehicle
47,Tennessee,470148,0,None
47,Tennessee,470149,0,None
47,Tennessee,470150,0,None
47,Tennessee,470151,0,None
47,Tennessee,470152,0,None
47,Tennessee,470153,0,None
47,Tennessee,470154,0,None
47,Tennessee,470155,0,None
47,Tennessee,470156,23,Indication of a Stalled/Disabled Vehicle
47,Tennessee,470157,0,None
47,Tennessee,470158,0,None
47,Tennessee,470159,0,None
47,Tennessee,470160,0,None
47,Tennessee,470161,0,None
47,Tennessee,470162,0,None
47,Tennessee,470163,0,None
47,Tennessee,470164,0,None
47,Tennessee,470165,0,None
47,Tennessee,470166,0,None
47,Tennessee,470167,0,None
47,Tennessee,470168,0,None
47,Tennessee,470169,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
47,Tennessee,470170,0,None
47,Tennessee,470171,0,None
47,Tennessee,470172,0,None
47,Tennessee,470173,0,None
47,Tennessee,470174,14,"Motor Vehicle struck by falling cargo,or something that came loose from or something that was set in motion by a vehicle"
47,Tennessee,470175,0,None
47,Tennessee,470176,0,None
47,Tennessee,470177,0,None
47,Tennessee,470178,0,None
47,Tennessee,470179,0,None
47,Tennessee,470180,0,None
47,Tennessee,470181,0,None
47,Tennessee,470182,0,None
47,Tennessee,470183,0,None
47,Tennessee,470184,0,None
47,Tennessee,470185,0,None
47,Tennessee,470186,0,None
47,Tennessee,470188,0,None
47,Tennessee,470189,0,None
47,Tennessee,470190,20,Police Pursuit Involved
47,Tennessee,470191,0,None
47,Tennessee,470192,0,None
47,Tennessee,470193,0,None
47,Tennessee,470194,0,None
47,Tennessee,470195,0,None
47,Tennessee,470196,0,None
47,Tennessee,470197,0,None
47,Tennessee,470198,0,None
47,Tennessee,470199,0,None
47,Tennessee,470200,0,None
47,Tennessee,470201,0,None
47,Tennessee,470202,0,None
47,Tennessee,470203,0,None
47,Tennessee,470204,0,None
47,Tennessee,470205,0,None
47,Tennessee,470206,0,None
47,Tennessee,470207,0,None
47,Tennessee,470208,0,None
47,Tennessee,470209,0,None
47,Tennessee,470210,0,None
47,Tennessee,470211,0,None
47,Tennessee,470212,0,None
47,Tennessee,470213,0,None
47,Tennessee,470214,0,None
47,Tennessee,470216,0,None
47,Tennessee,470217,0,None
47,Tennessee,470219,0,None
47,Tennessee,470220,0,None
47,Tennessee,470222,0,None
47,Tennessee,470223,0,None
47,Tennessee,470224,0,None
47,Tennessee,470225,0,None
47,Tennessee,470226,0,None
47,Tennessee,470227,0,None
47,Tennessee,470228,0,None
47,Tennessee,470229,0,None
47,Tennessee,470230,27,Backup Due to Prior Crash
47,Tennessee,470230,19,Recent/Previous Crash scene Nearby
47,Tennessee,470231,0,None
47,Tennessee,470232,0,None
47,Tennessee,470233,0,None
47,Tennessee,470234,0,None
47,Tennessee,470235,20,Police Pursuit Involved
47,Tennessee,470236,0,None
47,Tennessee,470237,0,None
47,Tennessee,470238,0,None
47,Tennessee,470239,0,None
47,Tennessee,470240,0,None
47,Tennessee,470241,0,None
47,Tennessee,470242,0,None
47,Tennessee,470243,0,None
47,Tennessee,470244,0,None
47,Tennessee,470245,0,None
47,Tennessee,470246,0,None
47,Tennessee,470248,0,None
47,Tennessee,470249,0,None
47,Tennessee,470250,0,None
47,Tennessee,470251,0,None
47,Tennessee,470252,0,None
47,Tennessee,470253,0,None
47,Tennessee,470254,0,None
47,Tennessee,470255,0,None
47,Tennessee,470256,0,None
47,Tennessee,470258,0,None
47,Tennessee,470259,0,None
47,Tennessee,470260,0,None
47,Tennessee,470261,0,None
47,Tennessee,470262,0,None
47,Tennessee,470263,0,None
47,Tennessee,470264,0,None
47,Tennessee,470265,0,None
47,Tennessee,470266,0,None
47,Tennessee,470267,0,None
47,Tennessee,470268,4,No or Obscured Pavement Marking
47,Tennessee,470269,0,None
47,Tennessee,470270,0,None
47,Tennessee,470271,0,None
47,Tennessee,470272,0,None
47,Tennessee,470273,0,None
47,Tennessee,470274,0,None
47,Tennessee,470275,0,None
47,Tennessee,470276,0,None
47,Tennessee,470277,0,None
47,Tennessee,470278,0,None
47,Tennessee,470279,0,None
47,Tennessee,470280,0,None
47,Tennessee,470281,0,None
47,Tennessee,470282,0,None
47,Tennessee,470283,0,None
47,Tennessee,470284,0,None
47,Tennessee,470285,0,None
47,Tennessee,470286,0,None
47,Tennessee,470287,0,None
47,Tennessee,470288,0,None
47,Tennessee,470289,0,None
47,Tennessee,470290,0,None
47,Tennessee,470291,0,None
47,Tennessee,470293,0,None
47,Tennessee,470294,0,None
47,Tennessee,470295,0,None
47,Tennessee,470296,0,None
47,Tennessee,470297,0,None
47,Tennessee,470298,0,None
47,Tennessee,470299,0,None
47,Tennessee,470300,0,None
47,Tennessee,470301,0,None
47,Tennessee,470302,0,None
47,Tennessee,470303,0,None
47,Tennessee,470304,0,None
47,Tennessee,470305,0,None
47,Tennessee,470306,0,None
47,Tennessee,470307,0,None
47,Tennessee,470308,0,None
47,Tennessee,470309,0,None
47,Tennessee,470310,0,None
